date,deepSleepTime,shallowSleepTime,wakeTime,startDateTime,stopDateTime,start,stop
1/9/2022,66,257,0,2022-08-31 23:53:00+0000,2022-09-01 06:01:00+0000,2022-08-31 23:53:00,2022-09-01 06:01:00
31/08/2022,89,199,0,2022-08-31 00:29:00+0000,2022-08-31 06:28:00+0000,2022-08-31 00:29:00,2022-08-31 06:28:00
30/08/2022,61,279,0,2022-08-30 00:24:00+0000,2022-08-30 07:17:00+0000,2022-08-30 00:24:00,2022-08-30 07:17:00
29/08/2022,48,330,0,2022-08-28 22:53:00+0000,2022-08-29 06:43:00+0000,2022-08-28 22:53:00,2022-08-29 06:43:00
28/08/2022,139,329,0,2022-08-27 22:21:00+0000,2022-08-28 07:31:00+0000,2022-08-27 22:21:00,2022-08-28 07:31:00
27/08/2022,96,288,0,2022-08-26 23:32:00+0000,2022-08-27 07:10:00+0000,2022-08-26 23:32:00,2022-08-27 07:10:00
26/08/2022,69,274,0,2022-08-26 00:28:00+0000,2022-08-26 07:01:00+0000,2022-08-26 00:28:00,2022-08-26 07:01:00
25/08/2022,87,267,0,2022-08-25 00:18:00+0000,2022-08-25 07:36:00+0000,2022-08-25 00:18:00,2022-08-25 07:36:00
24/08/2022,80,288,2,2022-08-24 00:04:00+0000,2022-08-24 07:05:00+0000,2022-08-24 00:04:00,2022-08-24 07:05:00
23/08/2022,75,186,20,2022-08-23 01:43:00+0000,2022-08-23 07:22:00+0000,2022-08-23 01:43:00,2022-08-23 07:22:00
22/08/2022,51,317,0,2022-08-21 23:45:00+0000,2022-08-22 06:57:00+0000,2022-08-21 23:45:00,2022-08-22 06:57:00
21/08/2022,64,424,1,2022-08-20 22:57:00+0000,2022-08-21 08:28:00+0000,2022-08-20 22:57:00,2022-08-21 08:28:00
20/08/2022,89,266,0,2022-08-19 23:54:00+0000,2022-08-20 06:56:00+0000,2022-08-19 23:54:00,2022-08-20 06:56:00
19/08/2022,73,284,0,2022-08-18 23:48:00+0000,2022-08-19 06:46:00+0000,2022-08-18 23:48:00,2022-08-19 06:46:00
18/08/2022,89,212,0,2022-08-18 00:09:00+0000,2022-08-18 06:24:00+0000,2022-08-18 00:09:00,2022-08-18 06:24:00
17/08/2022,61,261,0,2022-08-17 00:28:00+0000,2022-08-17 06:13:00+0000,2022-08-17 00:28:00,2022-08-17 06:13:00
16/08/2022,87,273,0,2022-08-15 23:02:00+0000,2022-08-16 06:11:00+0000,2022-08-15 23:02:00,2022-08-16 06:11:00
15/08/2022,84,240,0,2022-08-15 00:20:00+0000,2022-08-15 07:02:00+0000,2022-08-15 00:20:00,2022-08-15 07:02:00
14/08/2022,35,205,0,2022-08-14 01:14:00+0000,2022-08-14 05:51:00+0000,2022-08-14 01:14:00,2022-08-14 05:51:00
13/08/2022,58,272,0,2022-08-12 23:45:00+0000,2022-08-13 06:17:00+0000,2022-08-12 23:45:00,2022-08-13 06:17:00
12/8/2022,61,251,1,2022-08-12 00:02:00+0000,2022-08-12 06:19:00+0000,2022-08-12 00:02:00,2022-08-12 06:19:00
11/8/2022,69,282,0,2022-08-10 23:53:00+0000,2022-08-11 06:30:00+0000,2022-08-10 23:53:00,2022-08-11 06:30:00
10/8/2022,65,215,0,2022-08-10 00:10:00+0000,2022-08-10 06:12:00+0000,2022-08-10 00:10:00,2022-08-10 06:12:00
9/8/2022,95,151,0,2022-08-09 00:22:00+0000,2022-08-09 05:59:00+0000,2022-08-09 00:22:00,2022-08-09 05:59:00
8/8/2022,93,371,0,2022-08-07 21:56:00+0000,2022-08-08 06:40:00+0000,2022-08-07 21:56:00,2022-08-08 06:40:00
7/8/2022,52,156,91,2022-08-06 22:08:00+0000,2022-08-07 05:06:00+0000,2022-08-06 22:08:00,2022-08-07 05:06:00
6/8/2022,116,402,8,2022-08-05 22:04:00+0000,2022-08-06 10:08:00+0000,2022-08-05 22:04:00,2022-08-06 10:08:00
5/8/2022,75,175,0,2022-08-05 01:16:00+0000,2022-08-05 06:31:00+0000,2022-08-05 01:16:00,2022-08-05 06:31:00
4/8/2022,86,251,0,2022-08-03 22:58:00+0000,2022-08-04 06:06:00+0000,2022-08-03 22:58:00,2022-08-04 06:06:00
3/8/2022,15,74,1,2022-08-03 02:25:00+0000,2022-08-03 04:12:00+0000,2022-08-03 02:25:00,2022-08-03 04:12:00
2/8/2022,98,311,1,2022-08-02 01:12:00+0000,2022-08-02 09:49:00+0000,2022-08-02 01:12:00,2022-08-02 09:49:00
1/8/2022,74,262,33,2022-08-01 00:25:00+0000,2022-08-01 08:58:00+0000,2022-08-01 00:25:00,2022-08-01 08:58:00
31/07/2022,54,141,2,2022-07-31 00:33:00+0000,2022-07-31 04:58:00+0000,2022-07-31 00:33:00,2022-07-31 04:58:00
30/07/2022,126,280,7,2022-07-30 00:02:00+0000,2022-07-30 08:59:00+0000,2022-07-30 00:02:00,2022-07-30 08:59:00
29/07/2022,87,259,1,2022-07-29 00:05:00+0000,2022-07-29 07:07:00+0000,2022-07-29 00:05:00,2022-07-29 07:07:00
28/07/2022,100,296,0,2022-07-27 21:46:00+0000,2022-07-28 05:49:00+0000,2022-07-27 21:46:00,2022-07-28 05:49:00
27/07/2022,76,257,0,2022-07-26 23:03:00+0000,2022-07-27 05:27:00+0000,2022-07-26 23:03:00,2022-07-27 05:27:00
26/07/2022,50,251,0,2022-07-25 23:43:00+0000,2022-07-26 06:06:00+0000,2022-07-25 23:43:00,2022-07-26 06:06:00
25/07/2022,82,222,0,2022-07-24 21:43:00+0000,2022-07-25 03:56:00+0000,2022-07-24 21:43:00,2022-07-25 03:56:00
24/07/2022,112,269,0,2022-07-23 22:06:00+0000,2022-07-24 06:22:00+0000,2022-07-23 22:06:00,2022-07-24 06:22:00
23/07/2022,67,301,0,2022-07-22 21:52:00+0000,2022-07-23 05:16:00+0000,2022-07-22 21:52:00,2022-07-23 05:16:00
22/07/2022,108,429,1,2022-07-21 20:59:00+0000,2022-07-22 07:39:00+0000,2022-07-21 20:59:00,2022-07-22 07:39:00
21/07/2022,26,119,0,2022-07-21 00:21:00+0000,2022-07-21 03:41:00+0000,2022-07-21 00:21:00,2022-07-21 03:41:00
20/07/2022,73,210,11,2022-07-20 01:16:00+0000,2022-07-20 07:42:00+0000,2022-07-20 01:16:00,2022-07-20 07:42:00
19/07/2022,74,247,0,2022-07-19 00:03:00+0000,2022-07-19 06:21:00+0000,2022-07-19 00:03:00,2022-07-19 06:21:00
18/07/2022,92,300,0,2022-07-17 22:18:00+0000,2022-07-18 05:59:00+0000,2022-07-17 22:18:00,2022-07-18 05:59:00
17/07/2022,81,235,0,2022-07-16 23:49:00+0000,2022-07-17 06:00:00+0000,2022-07-16 23:49:00,2022-07-17 06:00:00
16/07/2022,42,240,0,2022-07-15 23:40:00+0000,2022-07-16 06:23:00+0000,2022-07-15 23:40:00,2022-07-16 06:23:00
15/07/2022,44,192,0,2022-07-15 00:13:00+0000,2022-07-15 05:43:00+0000,2022-07-15 00:13:00,2022-07-15 05:43:00
14/07/2022,93,259,0,###############################################################################################################################################################################################################################################################,1657782960,2022-07-14 00:11:00,2022-07-14 07:16:00
13/07/2022,88,262,0,###############################################################################################################################################################################################################################################################,1657693980,2022-07-12 23:14:00,2022-07-13 06:33:00
12/7/2022,84,219,0,###############################################################################################################################################################################################################################################################,1657606380,2022-07-11 23:39:00,2022-07-12 06:13:00
11/7/2022,80,221,0,###############################################################################################################################################################################################################################################################,1657522140,2022-07-11 00:36:00,2022-07-11 06:49:00
10/7/2022,96,248,0,###############################################################################################################################################################################################################################################################,1657435560,2022-07-09 23:51:00,2022-07-10 06:46:00
9/7/2022,121,322,9,###############################################################################################################################################################################################################################################################,1657360320,2022-07-08 23:34:00,2022-07-09 09:52:00
8/7/2022,47,220,0,###############################################################################################################################################################################################################################################################,1657263240,2022-07-08 00:55:00,2022-07-08 06:54:00
7/7/2022,85,269,0,###############################################################################################################################################################################################################################################################,1657175220,2022-07-06 23:36:00,2022-07-07 06:27:00
6/7/2022,66,271,0,###############################################################################################################################################################################################################################################################,1657088520,2022-07-05 23:37:00,2022-07-06 06:22:00
5/7/2022,82,216,0,###############################################################################################################################################################################################################################################################,1657003740,2022-07-04 23:55:00,2022-07-05 06:49:00
4/7/2022,92,242,9,###############################################################################################################################################################################################################################################################,1656915840,2022-07-03 23:37:00,2022-07-04 06:24:00
3/7/2022,73,196,0,###############################################################################################################################################################################################################################################################,1656824460,2022-07-02 22:39:00,2022-07-03 05:01:00
2/7/2022,64,267,1,###############################################################################################################################################################################################################################################################,1656745500,2022-07-02 00:15:00,2022-07-02 07:05:00
1/7/2022,118,172,0,###############################################################################################################################################################################################################################################################,1656658320,2022-07-01 01:04:00,2022-07-01 06:52:00
30/06/2022,102,309,0,###############################################################################################################################################################################################################################################################,1656571440,2022-06-29 22:18:00,2022-06-30 06:44:00
